NO,시군구,**시,**구,**동,[P2]시군구_단지명,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
303,대구시 북구 침산동,대구시,북구,침산동,대구시 북구 침산동 동아침산2무지개,233-3,233,3,동아침산2무지개,59.76,202312,25,"20,580",202,2,-,-,1999,침산로21길 10,-,중개거래,대구 북구,24.01.26,아파트
304,대구시 남구 봉덕동,대구시,남구,봉덕동,대구시 남구 봉덕동 앞산비스타동원,1652,1652,0,앞산비스타동원,84.9734,202312,25,"42,500",102,16,-,-,2021,신촌길 57,-,중개거래,대구 남구,24.12.03,아파트
306,대구시 달성군 다사읍 서재리,대구시,달성군,다사읍,대구시 달성군 다사읍 신성서진흥더블파크,321-1,321,1,신성서진흥더블파크,84.9994,202312,25,"23,650",102,16,-,-,2007,서재로24길 29,-,중개거래,대구 달성군,24.04.30,아파트
307,대구시 달서구 용산동,대구시,달서구,용산동,대구시 달서구 용산동 성서보람타운,410-2,410,2,성서보람타운,59.67,202312,25,"16,800",103,11,-,-,1997,새동네로 34,-,중개거래,대구 달서구,24.02.29,아파트
309,대구시 수성구 사월동,대구시,수성구,사월동,대구시 수성구 사월동 사월보성,464,464,0,사월보성,84.99,202312,25,"36,000",103,13,-,-,1996,욱수천로 133,-,중개거래,대구 수성구,24.02.07,아파트
310,대구시 수성구 범물동,대구시,수성구,범물동,대구시 수성구 범물동 범물한라창신태성맨션,1336,1336,0,범물한라창신태성맨션,84.85,202312,25,"26,000",103,5,-,-,1992,용학로 272,-,중개거래,대구 수성구,24.01.29,아파트
311,대구시 달서구 도원동,대구시,달서구,도원동,대구시 달서구 도원동 강산타운,1443,1443,0,강산타운,84.97,202312,25,"26,500",401,10,-,-,1997,도원로 45,-,중개거래,대구 달서구,24.04.09,아파트
312,대구시 달성군 화원읍 명곡리,대구시,달성군,화원읍,대구시 달성군 화원읍 명곡미래빌1,112,112,0,명곡미래빌1,84.34,202312,25,"27,500",110,8,-,-,2000,명곡로 11,-,중개거래,대구 달성군,24.02.23,아파트
314,대구시 수성구 황금동,대구시,수성구,황금동,대구시 수성구 황금동 캐슬골드파크1단지,365,365,0,캐슬골드파크1단지,84.97,202312,25,"55,000",1110,14,-,-,2006,청수로 213,-,중개거래,대구 수성구,24.03.28,아파트
316,대구시 달서구 용산동,대구시,달서구,용산동,대구시 달서구 용산동 성서2영남우방타운,416-1,416,1,성서2영남우방타운,84.98,202312,25,"28,700",101,16,-,-,1997,이곡공원로 83,-,중개거래,대구 달서구,24.02.28,아파트
318,대구시 달서구 대곡동,대구시,달서구,대곡동,대구시 달서구 대곡동 대곡이오스,58,58,0,대곡이오스,84.8719,202312,24,"24,300",102,13,-,-,2003,비슬로550길 38,-,중개거래,"대구 달서구, 대구 동구",24.02.28,아파트
319,대구시 달서구 이곡동,대구시,달서구,이곡동,대구시 달서구 이곡동 한빛마을(성서주공3차),1306-4,1306,4,한빛마을(성서주공3차),59.99,202312,24,"15,500",306,9,-,-,1998,선원남로 99,-,중개거래,대구 동구,24.01.31,아파트
322,대구시 수성구 수성동3가,대구시,수성구,수성동3가,대구시 수성구 수성동3가 수성코오롱하늘채,289,289,0,수성코오롱하늘채,127.0598,202312,24,"110,000",105,4,-,-,2009,들안로 300,-,중개거래,대구 수성구,24.04.08,아파트
323,대구시 동구 봉무동,대구시,동구,봉무동,대구시 동구 봉무동 대구이시아폴리스더샵1차,1524,1524,0,대구이시아폴리스더샵1차,77.937,202312,24,"30,500",103,8,-,-,2012,팔공로53길 10,-,중개거래,"대구 동구, 대구 북구",24.02.15,아파트
324,대구시 북구 팔달동,대구시,북구,팔달동,대구시 북구 팔달동 대백인터빌,145,145,0,대백인터빌,59.67,202312,24,"17,000",105,6,-,-,2002,작원길 25,-,중개거래,대구 북구,24.02.16,아파트
325,대구시 서구 비산동,대구시,서구,비산동,대구시 서구 비산동 비산솔마을(105동),517-7,517,7,비산솔마을(105동),59.82,202312,24,"18,900",105,4,-,-,2004,문화로69길 13-1,-,중개거래,대구 서구,24.06.03,아파트
327,대구시 서구 중리동,대구시,서구,중리동,대구시 서구 중리동 일신(706-2),706-2,706,2,일신(706-2),57.02,202312,24,"10,000",1,1,-,-,1980,당산로53길 62,-,중개거래,대구 서구,24.01.29,아파트
328,대구시 동구 용계동,대구시,동구,용계동,대구시 동구 용계동 강변동서마을,467-1,467,1,강변동서마을,51.62,202312,24,"14,800",108,5,-,-,1999,화랑로100길 17,-,중개거래,대구 동구,24.01.03,아파트
329,대구시 북구 복현동,대구시,북구,복현동,대구시 북구 복현동 복현푸르지오,694,694,0,복현푸르지오,84.9989,202312,24,"39,300",108,6,-,-,2013,동북로 345,-,중개거래,대구 북구,24.02.15,아파트
331,대구시 북구 복현동,대구시,북구,복현동,대구시 북구 복현동 복현자이,703,703,0,복현자이,74.8024,202312,23,"44,300",106,10,-,-,2020,공항로 16,-,중개거래,대구 북구,24.02.15,아파트
332,대구시 중구 수창동,대구시,중구,수창동,대구시 중구 수창동 대구역센트럴자이,173,173,0,대구역센트럴자이,84.6421,202312,23,"42,500",106,4,-,-,2017,서성로 99,-,중개거래,대구 중구,24.02.21,아파트
336,대구시 중구 대신동,대구시,중구,대신동,대구시 중구 대신동 대신센트럴자이,2106,2106,0,대신센트럴자이,59.9385,202312,23,"42,500",109,29,-,-,2015,달구벌대로 1955,-,중개거래,대구 중구,24.03.15,아파트
337,대구시 수성구 수성동3가,대구시,수성구,수성동3가,대구시 수성구 수성동3가 백장미,30,30,0,백장미,81.12,202312,23,"28,000",-,3,-,-,1979,청솔로 123,-,직거래,-,24.02.02,아파트
338,대구시 동구 봉무동,대구시,동구,봉무동,대구시 동구 봉무동 협성휴포레이시아폴리스,1537,1537,0,협성휴포레이시아폴리스,84.9324,202312,23,"36,000",104동,11,-,-,2018,팔공로 260,-,중개거래,대구 동구,24.02.01,아파트
340,대구시 동구 율하동,대구시,동구,율하동,대구시 동구 율하동 율하뜨란채,1020,1020,0,율하뜨란채,59.99,202312,23,"19,300",211,1,-,-,1997,율하동로 67,-,중개거래,대구 동구,24.02.27,아파트
343,대구시 동구 신암동,대구시,동구,신암동,대구시 동구 신암동 이안동대구,1833,1833,0,이안동대구,84.9221,202312,23,"43,300",110,4,-,-,2018,송라로28길 14,-,중개거래,대구 동구,24.03.22,아파트
344,대구시 수성구 범어동,대구시,수성구,범어동,대구시 수성구 범어동 빌리브범어,2253,2253,0,빌리브범어,84.9931,202312,23,"115,000",103동,11,-,-,2019,청호로 418,-,중개거래,대구 수성구,24.03.29,아파트
345,대구시 수성구 범어동,대구시,수성구,범어동,대구시 수성구 범어동 범어센트럴푸르지오,2257,2257,0,범어센트럴푸르지오,84.955,202312,23,"99,000",105동,23,-,-,2019,상록로 15,-,중개거래,대구 수성구,24.01.24,아파트
347,대구시 동구 신암동,대구시,동구,신암동,대구시 동구 신암동 동대구해모로스퀘어웨스트,1852,1852,0,동대구해모로스퀘어웨스트,84.9739,202312,23,"48,300",1014,5,-,-,2023,동북로 340,-,직거래,-,24.01.23,아파트
352,대구시 동구 신천동,대구시,동구,신천동,대구시 동구 신천동 신천역센트럴리버파크,621,621,0,신천역센트럴리버파크,108.88,202312,23,"48,300",-,15,-,-,2011,동부로 26,20240124,중개거래,대구 동구,-,아파트
353,대구시 동구 신천동,대구시,동구,신천동,대구시 동구 신천동 신천청아람,200-1,200,1,신천청아람,59.7456,202312,23,"28,500",105,14,-,-,2010,송라로14길 132,-,중개거래,대구 동구,23.12.29,아파트
360,대구시 동구 방촌동,대구시,동구,방촌동,대구시 동구 방촌동 영남네오빌2차,1077-11,1077,11,영남네오빌2차,59.9109,202312,23,"24,000",201,7,-,-,2003,동촌로42길 63,-,중개거래,대구 동구,24.04.18,아파트
363,대구시 수성구 범물동,대구시,수성구,범물동,대구시 수성구 범물동 서한화성타운,1328,1328,0,서한화성타운,84.575,202312,23,"27,900",107,14,-,-,1992,지범로40길 11,-,중개거래,대구 수성구,24.02.08,아파트
364,대구시 수성구 범물동,대구시,수성구,범물동,대구시 수성구 범물동 현대청림,630,630,0,현대청림,59.99,202312,23,"19,800",102,12,-,-,1999,지범로54길 15,-,중개거래,대구 수성구,24.02.02,아파트
366,대구시 달서구 용산동,대구시,달서구,용산동,대구시 달서구 용산동 성서8주공아파트,412-5,412,5,성서8주공아파트,49.76,202312,23,"13,000",809,7,-,-,1997,성지로 42,-,중개거래,대구 달서구,24.01.30,아파트
368,대구시 달성군 화원읍 명곡리,대구시,달성군,화원읍,대구시 달성군 화원읍 미래빌5단지,220,220,0,미래빌5단지,59.42,202312,23,"16,800",502,1,-,-,2001,명천로 243,-,중개거래,대구 달성군,24.02.16,아파트
369,대구시 수성구 신매동,대구시,수성구,신매동,대구시 수성구 신매동 시지반도유보라,162,162,0,시지반도유보라,84.9806,202312,23,"45,000",101,11,-,-,2012,욱수천로 87,-,중개거래,대구 수성구,24.01.25,아파트
370,대구시 달서구 본동,대구시,달서구,본동,대구시 달서구 본동 월성주공5,616,616,0,월성주공5,38.64,202312,23,"8,000",510,12,-,-,1992,구마로12길 89,-,중개거래,대구 달서구,24.02.23,아파트
371,대구시 달서구 본리동,대구시,달서구,본리동,대구시 달서구 본리동 성당래미안e-편한세상2단지,76-1,76,1,성당래미안e-편한세상2단지,59.98,202312,23,"26,200",218,18,-,-,2009,장기로 145,-,중개거래,대구 달서구,24.01.18,아파트
373,대구시 달성군 다사읍 죽곡리,대구시,달성군,다사읍,대구시 달성군 다사읍 대실역이편한세상,373,373,0,대실역이편한세상,84.914,202312,23,"35,000",103,16,-,-,2008,죽곡1길 42,-,중개거래,대구 달성군,24.02.20,아파트
375,대구시 달서구 유천동,대구시,달서구,유천동,대구시 달서구 유천동 진천역화성파크리젠시1단지,120-7,120,7,진천역화성파크리젠시1단지,84.299,202312,23,"30,100",101,24,-,-,2007,월배로11길 9-15,-,중개거래,대구 달서구,24.02.28,아파트
376,대구시 달서구 본리동,대구시,달서구,본리동,대구시 달서구 본리동 더샵달서센트럴,1222,1222,0,더샵달서센트럴,59.87,202312,23,"33,000",105동,4,-,-,2020,당산로 17,-,중개거래,대구 달서구,24.03.07,아파트
378,대구시 달서구 월성동,대구시,달서구,월성동,대구시 달서구 월성동 태왕아너스월성,585,585,0,태왕아너스월성,84.7136,202312,23,"38,500",104,9,-,-,2007,조암남로 24,-,중개거래,대구 달서구,24.02.28,아파트
382,대구시 달서구 감삼동,대구시,달서구,감삼동,대구시 달서구 감삼동 감삼에이원,479,479,0,감삼에이원,49.2944,202312,23,"18,500",A,15,-,-,2019,와룡로 145,-,중개거래,대구 달서구,24.01.25,아파트
383,대구시 달성군 다사읍 매곡리,대구시,달성군,다사읍,대구시 달성군 다사읍 대실역청아람1단지,1537,1537,0,대실역청아람1단지,59.9748,202312,23,"22,100",103,4,-,-,2008,대실역북로 38,-,중개거래,"대구 달서구, 대구 달성군",24.02.15,아파트
384,대구시 달성군 다사읍 매곡리,대구시,달성군,다사읍,대구시 달성군 다사읍 다사e편한세상,473,473,0,다사e편한세상,84.9673,202312,23,"29,700",105,12,-,-,2008,다사역로 60,-,중개거래,대구 달성군,24.03.08,아파트
386,대구시 달성군 유가읍 봉리,대구시,달성군,유가읍,대구시 달성군 유가읍 진아리채,603,603,0,진아리채,70.8694,202312,23,"22,000",101,5,-,-,2016,테크노대로5길 79,-,중개거래,대구 달성군,24.01.29,아파트
388,대구시 달서구 도원동,대구시,달서구,도원동,대구시 달서구 도원동 서한이다음레이크뷰,1464,1464,0,서한이다음레이크뷰,59.8924,202312,23,"27,000",108,5,-,-,2015,상화로58길 35,-,중개거래,대구 달서구,24.02.13,아파트
389,대구시 달성군 구지면 응암리,대구시,달성군,구지면,대구시 달성군 구지면 달성화성파크드림,1178,1178,0,달성화성파크드림,84.6422,202312,23,"16,000",207,13,-,-,2011,과학마을로2길 6,-,중개거래,대구 달성군,24.01.17,아파트
394,대구시 북구 복현동,대구시,북구,복현동,대구시 북구 복현동 럭키6,365-1,365,1,럭키6,68.7,202312,22,"16,000",2,4,-,-,1983,동북로61길 15,-,중개거래,대구 북구,24.01.31,아파트
395,대구시 동구 신서동,대구시,동구,신서동,대구시 동구 신서동 신서화성파크드림,828,828,0,신서화성파크드림,130.1916,202312,22,"39,250",106,7,-,-,2010,반야월북로 221,-,직거래,-,23.12.22,아파트
396,대구시 동구 지묘동,대구시,동구,지묘동,대구시 동구 지묘동 팔공보성1차,215,215,0,팔공보성1차,134.92,202312,22,"25,000",102,5,-,-,1994,팔공로 489,-,중개거래,대구 동구,24.01.04,아파트
399,대구시 동구 각산동,대구시,동구,각산동,대구시 동구 각산동 각산태영데시앙,905,905,0,각산태영데시앙,84.9898,202312,22,"25,500",107,17,-,-,2009,반야월북로 123,-,중개거래,대구 동구,24.02.27,아파트
405,대구시 남구 봉덕동,대구시,남구,봉덕동,대구시 남구 봉덕동 대덕1차,1329-2,1329,2,대덕1차,84.87,202312,22,"22,000",106,7,-,-,1990,앞산순환로 657,-,직거래,-,24.01.15,아파트
406,대구시 북구 국우동,대구시,북구,국우동,대구시 북구 국우동 칠곡현대아파트,1110-3,1110,3,칠곡현대아파트,59.955,202312,22,"14,400",103,6,-,-,2001,구리로 254,-,중개거래,대구 북구,23.12.26,아파트
409,대구시 동구 괴전동,대구시,동구,괴전동,대구시 동구 괴전동 안심역삼정그린코아더베스트,655,655,0,안심역삼정그린코아더베스트,59.9698,202312,22,"29,800",102동,11,-,-,2021,반야월북로 355,-,직거래,-,24.01.05,아파트
410,대구시 중구 남산동,대구시,중구,남산동,대구시 중구 남산동 반월당효성해링턴플레이스,3006,3006,0,반월당효성해링턴플레이스,84.9711,202312,22,"46,800",104,24,-,-,2014,중앙대로66길 20,-,중개거래,대구 중구,24.02.01,아파트
411,대구시 중구 남산동,대구시,중구,남산동,대구시 중구 남산동 까치,2482-1,2482,1,까치,59.66,202312,22,"19,500",-,9,-,-,1992,남산로7길 80,20240208,중개거래,대구 중구,-,아파트
414,대구시 북구 동천동,대구시,북구,동천동,대구시 북구 동천동 칠곡네스빌,890,890,0,칠곡네스빌,84.5826,202312,22,"30,000",103,8,-,-,2004,동천로 155,-,중개거래,대구 북구,24.04.18,아파트
415,대구시 북구 침산동,대구시,북구,침산동,대구시 북구 침산동 현대,341-1,341,1,현대,84.9425,202312,22,"23,800",101,19,-,-,1996,침산로 163,-,중개거래,대구 북구,24.04.05,아파트
416,대구시 수성구 범어동,대구시,수성구,범어동,대구시 수성구 범어동 범어아진(665-1),665-1,665,1,범어아진(665-1),41.49,202312,22,"25,700",2,5,-,-,1981,동대구로38길 80,-,직거래,-,24.01.05,아파트
420,대구시 달성군 유가읍 봉리,대구시,달성군,유가읍,대구시 달성군 유가읍 대구테크노폴리스화성파크드림,595,595,0,대구테크노폴리스화성파크드림,76.3981,202312,22,"22,800",110동,3,-,-,2016,테크노북로 165,-,중개거래,대구 달성군,24.02.29,아파트
422,대구시 달서구 유천동,대구시,달서구,유천동,대구시 달서구 유천동 대구월배2차아이파크,612,612,0,대구월배2차아이파크,59.7565,202312,22,"34,500",206동,17,-,-,2016,월배로5길 76,-,중개거래,대구 달서구,24.01.26,아파트
